# index, _pos
472,"array([ 2.37040756, -0.31654517])"
473,"array([ 2.0935798 , -0.08684318])"
474,"array([ 2.23759099, -0.4125298 ])"
475,"array([ 2.37945916, -0.05644581])"
476,"array([ 2.32905529, -0.13059411])"
477,"array([ 2.24620065, -0.16048241])"
478,"array([ 2.30593586, -0.08034167])"
479,"array([ 2.2977741 , -0.13636025])"
480,"array([ 2.0766838 , -0.49765028])"
481,"array([ 2.36630686, -0.10190623])"
482,"array([ 2.60381675, -0.36135713])"
483,"array([ 2.33509715, -0.1608186 ])"
484,"array([ 2.23439739, -0.33616338])"
485,"array([ 2.42492149, -0.19022454])"
486,"array([ 2.21025544, -0.31426756])"
487,"array([ 2.35116935, -0.1883804 ])"
488,"array([ 2.62957948, -0.26424692])"
489,"array([ 2.40586703, -0.1558435 ])"
490,"array([ 2.29087748, -0.16973631])"
491,"array([ 2.45278428, -0.07168255])"
492,"array([ 2.59915445, -0.30667558])"
493,"array([ 2.35345101, -0.62254744])"
494,"array([ 2.05636762, -0.46481161])"
495,"array([ 1.99596215, -0.55349124])"
496,"array([ 2.14609339, -0.5965997 ])"
497,"array([ 1.73209287, -0.20677182])"
498,"array([ 1.92650691, -0.42048272])"
499,"array([ 1.71580725, -0.72166736])"
500,"array([ 2.17903057, -0.17678287])"
501,"array([ 2.21483082, -0.26206972])"
502,"array([ 2.39604902, -0.23968408])"
503,"array([ 2.41252315, -0.03018883])"
504,"array([2.39012639, 0.01502823])"
505,"array([1.84712824, 0.08522744])"
506,"array([ 1.92792852, -0.03146269])"
507,"array([ 2.27621531, -0.01235402])"
508,"array([ 1.9272249 , -0.20830689])"
509,"array([ 2.05835473, -0.18560359])"
510,"array([ 1.87313693, -0.24190345])"
511,"array([ 2.02796904, -0.44555685])"
512,"array([ 1.72016314, -0.11377342])"
513,"array([ 1.7075778 , -0.14766934])"
514,"array([ 1.98629295, -0.09915712])"
515,"array([ 2.46972055, -0.0344718 ])"
516,"array([2.64905976, 0.03865346])"
517,"array([ 2.31224322, -0.46190107])"
518,"array([ 2.54930003, -0.47219362])"
519,"array([ 2.49719468, -0.58913892])"
520,"array([ 2.4762268 , -0.62779196])"
521,"array([ 2.05392593, -0.07486878])"
522,"array([ 1.55616862, -0.14156488])"
523,"array([ 1.6500745, -0.2130119])"
524,"array([1.80591141, 0.05953428])"
525,"array([ 1.93732929, -0.23499663])"
526,"array([1.99529444, 0.01830002])"
527,"array([2.10729752, 0.02079129])"
528,"array([2.27086326, 0.09733386])"
529,"array([2.16194262, 0.27721104])"
530,"array([ 1.82217009, -0.5113071 ])"
531,"array([ 2.17870166, -0.31219069])"
532,"array([ 1.86613212, -0.21936694])"
533,"array([ 1.84335896, -0.23871649])"
534,"array([ 1.73747199, -0.63484382])"
535,"array([ 2.14618021, -0.23518214])"
536,"array([ 2.40933484, -0.36076795])"
537,"array([ 2.18615166, -0.03935866])"
538,"array([ 2.40570769, -0.50644137])"
539,"array([ 2.16545155, -0.02203701])"
540,"array([ 2.33939266, -0.45531247])"
541,"array([ 2.39786912, -0.08843647])"
542,"array([ 1.7807377 , -0.29223883])"
543,"array([ 1.81330565, -0.31853574])"
544,"array([2.13359423, 0.44879077])"
545,"array([2.09337615, 0.22774834])"
546,"array([ 2.08811842, -0.88897177])"
547,"array([ 1.61593315, -0.59100107])"
548,"array([ 1.61386199, -0.55190963])"
549,"array([ 1.52028053, -0.26674861])"
550,"array([ 1.86772236, -0.43405617])"
551,"array([ 1.96620955, -0.18613522])"
552,"array([ 2.66372843, -0.12534536])"
553,"array([ 2.22126763, -0.35976711])"
554,"array([1.77268583, 0.02367148])"
555,"array([ 1.60164198, -0.11525223])"
556,"array([ 2.36480301, -0.23063888])"
557,"array([ 1.97983874, -0.42428162])"
558,"array([ 1.64242039, -0.18106494])"
559,"array([ 1.50801101, -0.14256727])"
560,"array([ 1.94505253, -0.31772579])"
561,"array([ 2.00367764, -0.14806578])"
562,"array([2.18599372e+00, 2.13579221e-03])"
563,"array([ 2.14203566, -0.92718194])"
564,"array([1.4131438 , 0.05924326])"
565,"array([1.33028651, 0.14731373])"
566,"array([1.29503462, 0.09499642])"
567,"array([2.05636498, 0.27318417])"
568,"array([2.01996478, 0.28300052])"
569,"array([1.97697825, 0.27433919])"
570,"array([2.05233712, 0.42253726])"
571,"array([1.94783667, 0.42239955])"
572,"array([1.99523963, 0.43227574])"
573,"array([1.98393932, 0.31695929])"
574,"array([ 1.98549364, -0.26463043])"
575,"array([ 1.88425904, -0.6422669 ])"
576,"array([1.82341247, 0.28495923])"
577,"array([ 2.31366963, -0.19304552])"
578,"array([ 2.4485644 , -0.16268681])"
579,"array([ 1.6929023 , -0.82029004])"
580,"array([ 1.80565466, -0.66001585])"
581,"array([ 2.47228412, -0.2429602 ])"
582,"array([ 1.02865873, -0.91423746])"
583,"array([ 1.09940121, -0.83911794])"
584,"array([ 1.12713218, -0.88539099])"
585,"array([ 2.06328489, -0.39249707])"
586,"array([ 1.97349492e+00, -1.88340822e-03])"
587,"array([2.19842947, 0.21612302])"
588,"array([2.14058789, 0.14654545])"
589,"array([2.25131197, 0.28272974])"
590,"array([2.16180915, 0.37120996])"
591,"array([ 1.50786335, -0.52922821])"
592,"array([ 2.20436363, -0.38267437])"
593,"array([ 2.21554041, -0.40188561])"
594,"array([ 2.44096277, -0.45251806])"
595,"array([ 1.57948711, -0.73450181])"
596,"array([ 1.67828924, -0.5855053 ])"
597,"array([ 2.61815905, -0.46839287])"
598,"array([ 2.63390788, -0.41843277])"
599,"array([2.07770514e+00, 8.00552735e-04])"
600,"array([1.76023818, 0.16790244])"
601,"array([ 2.36104187, -0.46384703])"
602,"array([0.37288661, 1.10263699])"
603,"array([0.28518551, 1.09215778])"
604,"array([0.38363711, 1.17320391])"
605,"array([0.34523138, 1.0520579 ])"
606,"array([ 2.15538255, -0.05596339])"
607,"array([ 2.04318522, -0.51787656])"
608,"array([ 1.37921598, -0.02700507])"
609,"array([ 1.25281708, -0.03803126])"
610,"array([1.27201469, 0.02299827])"
611,"array([1.93239515, 0.27338201])"
612,"array([ 2.12104221, -0.65201814])"
613,"array([ 1.54631438, -0.87750098])"
614,"array([ 1.58035453, -0.78900423])"
615,"array([1.73591184, 0.20892041])"
616,"array([ 1.71243151, -0.00352133])"
617,"array([ 2.13817774, -0.62894394])"
618,"array([ 2.24116368, -0.50756029])"
619,"array([ 2.68573318, -0.45088499])"
620,"array([ 2.70564023, -0.50098293])"
621,"array([ 2.65536934, -0.51740551])"
622,"array([ 2.69331705, -0.54842958])"
623,"array([ 2.51956728, -0.18113967])"
624,"array([1.97728957, 0.05266254])"
625,"array([ 2.2318549 , -0.12477797])"
626,"array([ 1.84406269, -0.1265535 ])"
627,"array([ 1.53557166, -0.76353575])"
628,"array([ 1.59007131, -0.62642155])"
629,"array([2.70854666, 0.18451948])"
630,"array([2.71423572, 0.10163427])"
631,"array([ 1.78376231, -0.87918042])"
632,"array([ 2.5500842 , -0.22315139])"
633,"array([ 2.45690567, -0.3300029 ])"
634,"array([2.19807281, 0.12061551])"
