# index, _pos
515,"array([ -1.34652376, -10.96969491])"
516,"array([  2.62952902, -12.07210104])"
517,"array([  2.74351965, -10.77805066])"
518,"array([  2.49987373, -11.31011884])"
519,"array([ 3.90774941, -7.90741673])"
520,"array([ 4.15517337, -8.30144455])"
521,"array([ 4.41310777, -8.3113642 ])"
522,"array([  3.79886871, -11.68234858])"
523,"array([  3.87476614, -10.49500998])"
524,"array([  3.70311558, -10.10979442])"
525,"array([ 4.00690401, -9.37058091])"
526,"array([  4.68284541, -10.5694505 ])"
527,"array([ 3.05927984, -8.15273845])"
528,"array([ 5.69479093, -8.28085982])"
529,"array([ 4.82578362, -8.76932481])"
530,"array([  2.01845395, -10.94853267])"
531,"array([  1.25054109, -11.47223631])"
532,"array([  4.01683423, -10.17848104])"
533,"array([ 2.81214648, -9.65233633])"
534,"array([ 0.77190672, -9.28738273])"
535,"array([ 0.64257561, -8.93487284])"
536,"array([ 3.01787437, -9.56027114])"
537,"array([ 2.3426339 , -9.53165472])"
538,"array([ 2.84869815, -8.80908541])"
539,"array([  3.52926867, -10.26758522])"
540,"array([  3.760189  , -11.06339334])"
541,"array([ 4.92395686, -9.61872702])"
542,"array([  3.40060626, -11.42253368])"
543,"array([ 4.05674606, -8.71945493])"
544,"array([ 4.3263961 , -9.01491441])"
545,"array([ 3.67779796, -8.61337117])"
546,"array([  4.91498269, -10.53717981])"
547,"array([ 2.73822336, -7.38950559])"
548,"array([ 3.12073677, -8.21947914])"
549,"array([  2.41187614, -10.72696706])"
550,"array([  3.65612212, -10.57964471])"
551,"array([  2.59433578, -11.69981533])"
552,"array([  3.08380535, -10.94589973])"
553,"array([ 4.28115675, -8.87913021])"
554,"array([ 4.40071532, -9.57618791])"
555,"array([ 4.24066928, -8.81837739])"
556,"array([ 5.12130268, -8.29431718])"
557,"array([  4.20372208, -10.53133317])"
558,"array([ 1.92578106, -7.71937755])"
559,"array([ 2.40705949, -9.03261132])"
560,"array([ 0.97697941, -8.09516529])"
561,"array([ 4.96164083, -8.8468905 ])"
562,"array([ 3.90785095, -8.57351083])"
563,"array([ 3.72371094, -7.66651097])"
564,"array([  1.88849179, -11.7826699 ])"
565,"array([  3.25032289, -10.94497249])"
566,"array([ 5.53828969, -9.05941873])"
567,"array([ 6.34657438, -8.74786238])"
568,"array([  2.14968811, -10.06625128])"
569,"array([  2.79154666, -11.29401878])"
570,"array([  2.65225946, -11.96730025])"
571,"array([ 4.52668176, -9.12784327])"
572,"array([ 4.27720174, -9.21022609])"
573,"array([  2.98459605, -13.16271637])"
574,"array([  4.3110647 , -10.51719198])"
575,"array([ 3.08589768, -9.52169285])"
576,"array([ 4.70727462, -8.29683152])"
577,"array([ 5.68720461, -9.61811855])"
578,"array([ 2.85871859, -9.75820653])"
579,"array([ 2.86632276, -9.84195395])"
580,"array([ 1.64152189, -9.95276246])"
581,"array([ 2.65169003, -7.5065561 ])"
582,"array([ 6.5449446 , -8.47718155])"
583,"array([ 4.94645702, -9.88197684])"
584,"array([ 5.13824447, -8.4739637 ])"
585,"array([  3.94857686, -11.52309024])"
586,"array([  4.24162834, -11.55566948])"
587,"array([ 3.81805493, -8.34256777])"
588,"array([  3.39351334, -10.0174422 ])"
589,"array([ 3.37765814, -9.09335705])"
590,"array([ 2.21200078, -7.05038444])"
591,"array([  4.4190661 , -10.01244195])"
592,"array([  4.79316018, -10.0972134 ])"
593,"array([ 3.72518838, -9.2969362 ])"
594,"array([  3.33912783, -10.29643083])"
595,"array([  3.18066463, -11.00474423])"
596,"array([ 1.05146505, -8.50833981])"
597,"array([ 1.43456401, -8.0657378 ])"
598,"array([ 2.807018  , -8.56922391])"
599,"array([  4.30898102, -10.3017513 ])"
600,"array([  2.82707114, -10.81377056])"
601,"array([ 3.46217172, -7.9212376 ])"
602,"array([ 2.81966144, -7.64297746])"
603,"array([  3.44945331, -10.70205322])"
604,"array([  3.57560672, -10.3891844 ])"
605,"array([ 2.57292035, -8.04969493])"
606,"array([ 1.01882338, -9.48179038])"
607,"array([ 1.22887363, -9.24016213])"
608,"array([ 4.1850305 , -9.06361928])"
609,"array([  3.9097037 , -10.15152131])"
610,"array([ 4.88148642, -9.70915695])"
611,"array([ -7.69141835, -13.01284077])"
612,"array([ 4.3663992 , -8.23167443])"
613,"array([ 4.75196618, -8.82231046])"
614,"array([ 4.53785521, -7.75937692])"
615,"array([ 4.74421545, -9.80778453])"
616,"array([  4.51535956, -10.30286886])"
617,"array([ 4.36920371, -9.78231078])"
618,"array([  2.59708727, -10.93871874])"
619,"array([  4.11535197, -12.09373932])"
620,"array([ 3.69467437, -8.83351447])"
621,"array([ 4.49932952, -9.05399664])"
622,"array([ 5.37923508, -8.72995886])"
623,"array([ 3.4663515 , -8.15229831])"
624,"array([ 2.45068974, -9.21311815])"
625,"array([ 1.57691539, -9.02696352])"
626,"array([ 4.23379962, -9.37266653])"
627,"array([  4.12001732, -11.10342468])"
628,"array([  4.60370324, -12.31840872])"
629,"array([ -4.9914639 , -18.84782229])"
630,"array([  2.51682966, -10.01983201])"
631,"array([  1.81361025, -10.52365491])"
632,"array([  5.10238875, -11.28870887])"
633,"array([  4.48966744, -10.55582137])"
634,"array([  2.87831967, -10.10942901])"
635,"array([  2.86293909, -10.67488605])"
636,"array([ -3.0262899 , -19.48606157])"
637,"array([ -3.23739435, -19.44365853])"
638,"array([ 3.16965779, -8.29342782])"
