# index, _pos
377,"array([ 2.87243712, -3.88763388])"
378,"array([ 3.23762387, -3.83525488])"
379,"array([ 3.21393318, -4.13071226])"
380,"array([ 3.01626992, -4.17923394])"
381,"array([ 2.81408919, -4.11517907])"
382,"array([ 3.11513096, -4.22910279])"
383,"array([ 2.93056068, -4.08664941])"
384,"array([ 3.02116946, -4.05852055])"
385,"array([ 3.04081884, -3.90687962])"
386,"array([ 3.12229197, -4.257826  ])"
387,"array([ 3.08075304, -4.07470695])"
388,"array([ 3.1007242, -4.2068388])"
389,"array([ 2.99978118, -4.21855637])"
390,"array([ 2.90061083, -4.03902595])"
391,"array([ 3.31759371, -3.97007332])"
392,"array([ 2.9361489 , -3.87853109])"
393,"array([ 2.95083087, -4.11673253])"
394,"array([ 2.88089791, -4.16898914])"
395,"array([ 2.89955781, -3.9657877 ])"
396,"array([ 3.05412347, -4.06983392])"
397,"array([ 3.09483808, -4.09862687])"
398,"array([ 3.11855538, -4.10848537])"
399,"array([ 3.07054947, -3.90752057])"
400,"array([ 2.9814955 , -3.86644719])"
401,"array([ 2.94852916, -3.76787447])"
402,"array([ 2.96368806, -3.79484418])"
403,"array([ 2.9241927, -3.9006817])"
404,"array([ 2.94025553, -4.01100265])"
405,"array([ 2.93398797, -4.23925703])"
406,"array([ 3.22111249, -4.15828096])"
407,"array([ 2.91456237, -4.17966152])"
408,"array([ 3.04994832, -3.82419681])"
409,"array([ 3.27069336, -4.17040181])"
410,"array([ 3.12966291, -4.17674845])"
411,"array([ 2.91843319, -4.26840271])"
412,"array([ 3.43916375, -3.27004626])"
413,"array([ 3.09262235, -3.49619039])"
414,"array([ 3.52676091, -3.34204536])"
415,"array([ 3.1236692, -3.4296547])"
416,"array([ 3.25616691, -3.72638749])"
417,"array([ 3.03354035, -3.48807924])"
418,"array([ 3.10639216, -3.52134609])"
419,"array([ 3.401425  , -3.81857089])"
420,"array([ 3.30838105, -3.51395191])"
421,"array([ 3.57312588, -3.76338407])"
422,"array([ 3.30661879, -3.65965054])"
423,"array([ 3.12755027, -3.65201159])"
424,"array([ 3.32463155, -3.67429002])"
425,"array([ 3.08428876, -3.41478612])"
426,"array([ 3.56334413, -3.26579204])"
427,"array([ 3.4798737 , -3.73104458])"
428,"array([ 3.32880299, -3.19547247])"
429,"array([ 3.45589909, -3.23953944])"
430,"array([ 3.40055938, -3.26298874])"
431,"array([ 3.34240999, -3.50625479])"
432,"array([ 3.45552902, -3.59226474])"
433,"array([ 3.01030371, -3.49918301])"
434,"array([ 3.37128627, -3.28283316])"
435,"array([ 3.3674895 , -3.62109454])"
436,"array([ 3.13594853, -3.52080572])"
437,"array([ 3.48825538, -3.26522349])"
438,"array([ 3.15064071, -3.42352848])"
439,"array([ 3.40869134, -3.71225846])"
440,"array([ 3.19492288, -3.51956248])"
441,"array([ 3.25741281, -3.57295705])"
442,"array([ 3.19777871, -3.39116862])"
443,"array([ 3.42251736, -3.2373161 ])"
444,"array([ 3.16188885, -3.54483236])"
445,"array([ 3.33794375, -3.23048706])"
446,"array([ 3.33153282, -3.26991252])"
447,"array([ 3.37098658, -3.53803339])"
448,"array([ 3.26434504, -3.78758493])"
449,"array([ 3.10391436, -3.36288371])"
450,"array([ 3.13802219, -3.39711127])"
451,"array([ 3.10231419, -3.38960219])"
452,"array([ 3.17677359, -3.36490005])"
453,"array([ 3.13565282, -3.37024244])"
454,"array([ 3.22608474, -3.39628778])"
455,"array([ 3.36665559, -3.20913802])"
456,"array([ 3.39979128, -3.21377114])"
457,"array([ 3.15295986, -3.31687908])"
458,"array([ 3.12417721, -3.33392637])"
459,"array([ 3.29256317, -3.211978  ])"
460,"array([ 3.62390874, -3.76298185])"
461,"array([ 3.30073599, -3.33490641])"
462,"array([ 3.20462529, -3.47515073])"
463,"array([ 3.2166324 , -3.43173355])"
464,"array([ 3.27018007, -3.33576483])"
465,"array([ 3.39898087, -3.4571842 ])"
466,"array([ 3.15404739, -3.34747597])"
467,"array([ 3.53153145, -3.26985198])"
468,"array([ 3.48648449, -3.60174023])"
469,"array([ 3.24555671, -3.32265232])"
470,"array([ 3.21621411, -3.32391385])"
471,"array([ 3.42519979, -3.41981873])"
472,"array([ 3.50666469, -3.4356328 ])"
473,"array([ 3.451597  , -3.39726141])"
474,"array([ 3.36073052, -3.5781087 ])"
475,"array([ 3.61247116, -3.3422213 ])"
476,"array([ 3.53871049, -3.43148561])"
477,"array([ 3.676138  , -3.45303561])"
478,"array([ 3.59271466, -3.4611384 ])"
479,"array([ 3.56157164, -3.45003775])"
480,"array([ 3.45274236, -3.44532833])"
481,"array([ 3.27147657, -3.43793706])"
482,"array([ 3.45726875, -3.37165993])"
483,"array([ 3.47282664, -3.46624496])"
484,"array([ 3.52733822, -3.7297925 ])"
485,"array([ 3.25668807, -3.52977016])"
486,"array([ 3.52808457, -3.54236673])"
487,"array([ 3.40413227, -3.40189608])"
488,"array([ 3.53079332, -3.37252259])"
489,"array([ 3.61443617, -3.3699928 ])"
490,"array([ 3.53128466, -3.40821406])"
491,"array([ 3.57157075, -3.37320915])"
492,"array([ 3.5439396 , -3.31342733])"
493,"array([ 3.50811489, -3.38321022])"
494,"array([ 3.60048545, -3.49718858])"
495,"array([ 3.58258015, -3.33413461])"
496,"array([ 3.61889091, -3.45031382])"
497,"array([ 3.50409979, -3.40739369])"
498,"array([ 3.4819901 , -3.38107043])"
499,"array([ 3.33853779, -3.30664983])"
500,"array([ 3.56369662, -3.42236148])"
501,"array([ 3.62863788, -3.55485991])"
502,"array([ 3.48118807, -3.57482603])"
503,"array([ 3.48110819, -3.41325536])"
504,"array([ 3.49956476, -3.45998139])"
505,"array([ 3.0097688 , -3.78122963])"
506,"array([ 3.39658113, -3.42948392])"
507,"array([ 3.57083301, -3.56954373])"
