# index, _pos
1249,"array([ 3.57743864, -0.15642147])"
1250,"array([ 3.4266022 , -0.38972346])"
1251,"array([ 3.70426267, -0.2781031 ])"
1252,"array([ 3.19754577, -0.02842877])"
1253,"array([ 3.20095817, -0.06238449])"
1254,"array([1.65272694, 1.53770678])"
1255,"array([1.70941611, 1.57584058])"
1256,"array([ 2.88935501, -0.269958  ])"
1257,"array([ 3.23199173, -0.00684185])"
1258,"array([2.96707715, 0.01195212])"
1259,"array([ 3.39710552, -0.88639692])"
1260,"array([ 3.36677225, -0.82892247])"
1261,"array([ 3.57831615, -0.58865336])"
1262,"array([ 3.21614623, -0.91700973])"
1263,"array([ 3.05804491, -1.04570145])"
1264,"array([ 2.95736366, -1.05573143])"
1265,"array([3.1501792 , 1.97265516])"
1266,"array([3.22271796, 1.97148657])"
1267,"array([3.07494877, 1.973526  ])"
1268,"array([3.00471785, 1.97398603])"
1269,"array([ 3.36789653, -0.74035889])"
1270,"array([ 3.03492663, -1.20251343])"
1271,"array([ 3.00016528, -0.26529768])"
1272,"array([ 3.59995073, -0.39777718])"
1273,"array([ 3.31059788, -0.3427689 ])"
1274,"array([ 3.33483395, -0.80110381])"
1275,"array([ 3.23127451, -0.04001775])"
1276,"array([ 3.17678403, -0.22219697])"
1277,"array([ 2.45876336, -0.2152044 ])"
1278,"array([ 3.62391621, -0.4994326 ])"
1279,"array([ 3.59757459, -0.29390081])"
1280,"array([ 3.53887502, -0.55905115])"
1281,"array([ 3.75774311, -0.67496475])"
1282,"array([ 3.40692876, -0.6314435 ])"
1283,"array([ 3.22308178, -0.26927651])"
1284,"array([ 3.11888114, -0.28281398])"
1285,"array([ 2.36894684, -0.64024749])"
1286,"array([ 2.50224126, -0.82298999])"
1287,"array([ 3.34360055, -0.15302667])"
1288,"array([ 3.41018018, -0.06078643])"
1289,"array([ 3.51214225, -0.08004013])"
1290,"array([ 3.57688008, -0.06815404])"
1291,"array([ 2.56675296, -0.15414155])"
1292,"array([ 2.94605473, -0.21406426])"
1293,"array([ 3.06672831, -0.19537191])"
1294,"array([ 2.7681651 , -0.31396259])"
1295,"array([ 2.89480308, -1.14991296])"
1296,"array([ 2.98753183, -0.87724689])"
1297,"array([ 3.39226545, -0.85306519])"
1298,"array([ 2.96271983, -0.86390579])"
1299,"array([ 3.01026859, -0.8658815 ])"
1300,"array([ 2.97789315, -0.84696702])"
1301,"array([ 3.27180237, -0.87880817])"
1302,"array([ 3.39779748, -1.11308904])"
1303,"array([ 2.96287826, -0.89143723])"
1304,"array([ 2.67602522, -0.85890738])"
1305,"array([ 2.47173591, -1.01662394])"
1306,"array([ 2.31565257, -0.32115347])"
1307,"array([ 2.54311596, -0.39997057])"
1308,"array([3.03773841, 0.3977768 ])"
1309,"array([3.06332595, 0.5181627 ])"
1310,"array([2.84834244, 0.04940787])"
1311,"array([ 3.46368302, -0.13338617])"
1312,"array([ 2.79948165, -0.82515731])"
1313,"array([ 2.91892948, -1.09556259])"
1314,"array([ 3.68795232, -0.63066534])"
1315,"array([2.33677509, 1.83644788])"
1316,"array([ 2.62729804, -0.52110243])"
1317,"array([ 2.60817281, -0.49702415])"
1318,"array([ 2.37537875, -0.55284068])"
1319,"array([ 2.36576868, -0.50165084])"
1320,"array([ 2.62361564, -0.20096765])"
1321,"array([ 3.07124667, -0.4840001 ])"
1322,"array([ 3.4783784 , -0.39328662])"
1323,"array([ 3.36711516, -0.89513262])"
1324,"array([ 3.61420184, -0.56049976])"
1325,"array([3.10240464, 0.01357103])"
1326,"array([ 3.07259995, -0.51481248])"
1327,"array([ 3.34308669, -0.35872898])"
1328,"array([ 3.19959038, -0.70233343])"
1329,"array([ 2.52988916, -0.78144573])"
1330,"array([ 2.46507854, -1.08114919])"
1331,"array([ 3.12298482, -0.61223935])"
1332,"array([ 2.95480401, -1.13783183])"
1333,"array([ 3.6108871 , -0.46412694])"
1334,"array([ 3.36298808, -0.78731186])"
1335,"array([ 2.82765013, -0.34510684])"
1336,"array([ 3.21364089, -1.11665323])"
1337,"array([ 2.30211756, -0.55878579])"
1338,"array([ 3.60340089, -0.62392766])"
1339,"array([ 2.94772011, -0.04426569])"
1340,"array([ 2.73059808, -1.15993726])"
1341,"array([ 3.38673955, -0.75978662])"
1342,"array([ 2.97891187, -1.17801159])"
1343,"array([ 2.63219432, -0.16789539])"
1344,"array([ 3.27470838, -1.13973495])"
1345,"array([ 2.98516957, -0.75272251])"
1346,"array([3.20650409, 0.10024287])"
1347,"array([3.08711985, 0.39678792])"
1348,"array([ 3.23997172, -1.04290978])"
1349,"array([ 3.29758529, -1.28141466])"
1350,"array([ 2.67975738, -0.33537136])"
1351,"array([ 3.26929329, -0.29915835])"
1352,"array([ 2.85983566, -1.00085874])"
1353,"array([ 2.77354108, -1.24990167])"
1354,"array([ 3.52402745, -1.13148865])"
1355,"array([ 3.57067361, -0.99046386])"
1356,"array([ 3.50608934, -1.05700072])"
1357,"array([ 3.61353152, -0.87089696])"
1358,"array([ 2.64286853, -1.12589835])"
1359,"array([ 3.33646656, -0.68824831])"
1360,"array([ 4.01445642, -0.61224211])"
1361,"array([ 3.41136644, -0.61087076])"
1362,"array([ 3.16463621, -0.12861607])"
1363,"array([ 3.14119929, -1.3712907 ])"
1364,"array([ 3.47952233, -0.36105584])"
1365,"array([ 3.48109645, -1.14051133])"
1366,"array([ 3.59074591, -0.43227017])"
1367,"array([ 3.36337604, -0.66238029])"
1368,"array([ 2.89212794, -1.2477089 ])"
1369,"array([ 3.65091356, -1.15021965])"
1370,"array([ 2.93790668, -0.48975005])"
1371,"array([ 3.40442594, -0.58667501])"
1372,"array([ 3.25950519, -0.53577659])"
1373,"array([ 3.28741665, -0.58635868])"
1374,"array([ 3.65167358, -0.34608408])"
1375,"array([ 3.30465275, -0.55864081])"
1376,"array([ 3.54572932, -0.59130888])"
1377,"array([ 3.5599833 , -0.61850203])"
1378,"array([ 3.13695098, -0.01624218])"
1379,"array([ 3.39769878, -0.56696482])"
1380,"array([ 3.32368928, -0.64666184])"
1381,"array([ 3.80871292, -0.74397704])"
1382,"array([ 3.57964792, -0.71898001])"
1383,"array([ 0.91298925, -1.7726717 ])"
1384,"array([ 0.91981674, -1.84467576])"
1385,"array([ 0.84032503, -1.77604637])"
1386,"array([ 3.34422056, -0.84322295])"
1387,"array([ 5.50326234, -1.12156717])"
1388,"array([ 5.56802085, -1.09244289])"
1389,"array([ 5.52962701, -1.18760902])"
1390,"array([ 5.59420592, -1.15881928])"
1391,"array([ 3.71731076, -0.35847018])"
1392,"array([ 3.66240728, -0.27381944])"
1393,"array([ 3.1960844 , -1.36821884])"
1394,"array([ 3.34199933, -0.51105156])"
1395,"array([ 4.08979011, -0.88573806])"
1396,"array([ 3.91509608, -0.8616592 ])"
1397,"array([ 0.84807804, -1.84810147])"
1398,"array([ 2.90871427, -1.28808853])"
1399,"array([ 3.38097732, -0.44963267])"
1400,"array([ 3.54336744, -0.46911776])"
1401,"array([ 3.00423859, -0.51602662])"
1402,"array([ 2.94283586, -0.57561516])"
1403,"array([ 2.66892962, -0.89940708])"
1404,"array([ 3.37801498, -0.57266044])"
1405,"array([ 2.68902165, -0.75767421])"
1406,"array([ 2.58609889, -1.17629331])"
1407,"array([ 2.71871572, -0.94564284])"
1408,"array([ 3.34681242, -0.20864346])"
1409,"array([ 2.99421105, -1.30111249])"
1410,"array([ 3.54103139, -0.44061892])"
1411,"array([ 3.31317308, -1.34273165])"
1412,"array([ 3.36506036, -1.32972493])"
1413,"array([3.26614819, 0.02918227])"
1414,"array([ 3.04384963, -0.6982563 ])"
1415,"array([ 2.40651207, -0.73890861])"
1416,"array([ 3.47885398, -3.05461699])"
1417,"array([ 3.41131387, -3.06359898])"
1418,"array([ 3.37949297, -0.6290323 ])"
1419,"array([ 3.03115232, -0.59268292])"
1420,"array([ 3.35772966, -0.64073392])"
1421,"array([ 3.2575849 , -0.78217477])"
1422,"array([ 3.29868947, -0.50526714])"
1423,"array([ 3.09858399, -0.81662484])"
1424,"array([ 2.92392544, -0.980224  ])"
1425,"array([ 3.10471847, -0.84181459])"
1426,"array([ 3.31448013, -0.60537636])"
1427,"array([ 3.11184829, -0.78047008])"
1428,"array([ 3.35449226, -0.2524537 ])"
1429,"array([ 3.71089708, -0.47484633])"
1430,"array([ 3.30584728, -0.01315676])"
1431,"array([ 3.42631389, -0.1514139 ])"
1432,"array([ 3.47580626, -0.32963548])"
1433,"array([ 3.9388779 , -1.04502774])"
1434,"array([ 3.79063529, -1.1037606 ])"
1435,"array([ 3.854006 , -0.9503361])"
1436,"array([ 3.83232879, -1.02352699])"
1437,"array([ 3.85333556, -1.17814289])"
1438,"array([ 3.78798217, -1.22827167])"
1439,"array([ 3.43476991, -0.8931138 ])"
1440,"array([ 3.60624474, -1.15902382])"
1441,"array([ 3.89976832, -1.11509462])"
1442,"array([ 3.58072295, -1.1973748 ])"
1443,"array([ 3.90997852, -0.92024307])"
