# index, _pos
690,"array([3.21983526, 4.55498042])"
691,"array([3.84491054, 4.40499771])"
692,"array([3.94697212, 4.34188302])"
693,"array([3.63881049, 4.75624837])"
694,"array([3.24230819, 3.89081373])"
695,"array([2.98794254, 4.77091157])"
696,"array([3.44612049, 6.07734538])"
697,"array([3.4952159 , 6.07669314])"
698,"array([3.58583216, 4.68684745])"
699,"array([3.4944407 , 4.80829129])"
700,"array([3.3895273 , 4.87970691])"
701,"array([3.5381693 , 4.67632831])"
702,"array([3.45814253, 3.98651995])"
703,"array([3.73264306, 5.03462964])"
704,"array([3.43797943, 5.08263731])"
705,"array([3.91185302, 4.50164532])"
706,"array([3.53739732, 4.92913965])"
707,"array([4.54780479, 3.46205237])"
708,"array([4.5115011 , 3.42804349])"
709,"array([3.63633849, 4.46513134])"
710,"array([3.79248385, 4.44959199])"
711,"array([3.20777511, 4.72482675])"
712,"array([3.30727435, 4.55492619])"
713,"array([3.77620086, 4.50635668])"
714,"array([3.87817224, 4.71368153])"
715,"array([4.00332371, 4.27551633])"
716,"array([3.37513864, 4.52867726])"
717,"array([3.76898425, 4.59415713])"
718,"array([3.10342754, 4.30454376])"
719,"array([3.95140382, 4.47130719])"
720,"array([3.3950071, 4.6761504])"
721,"array([2.09255506, 5.21325418])"
722,"array([2.14277125, 5.23104224])"
723,"array([2.10680754, 5.16206947])"
724,"array([3.70526821, 4.23597789])"
725,"array([3.84337953, 4.05282548])"
726,"array([3.80805353, 4.56141809])"
727,"array([3.60806949, 4.18174136])"
728,"array([3.48657212, 4.7586405 ])"
729,"array([3.77127051, 4.94447415])"
730,"array([3.43344662, 4.55519277])"
731,"array([3.8793674 , 4.43904033])"
732,"array([4.02314648, 4.41743775])"
733,"array([3.99924095, 4.8316532 ])"
734,"array([3.62175815, 4.25523756])"
735,"array([3.6784217 , 4.87188909])"
736,"array([3.76883315, 5.00226906])"
737,"array([3.36490309, 4.75444067])"
738,"array([3.6189645 , 4.72958571])"
739,"array([3.32800301, 4.4376847 ])"
740,"array([3.25475219, 4.68325819])"
741,"array([3.34728289, 4.4386013 ])"
742,"array([2.77072562, 5.89034536])"
743,"array([2.72782986, 5.8654335 ])"
744,"array([3.180297 , 4.5751198])"
745,"array([3.5026052 , 4.71193879])"
746,"array([3.49017605, 4.88249216])"
747,"array([3.44210768, 4.83753501])"
748,"array([3.4704369 , 4.17369483])"
749,"array([3.64509879, 4.17551981])"
750,"array([3.61101652, 4.86533717])"
751,"array([4.1414658 , 5.93005724])"
752,"array([4.18630008, 5.90812126])"
753,"array([3.41942476, 4.19235881])"
754,"array([3.01864898, 4.95394001])"
755,"array([3.48677707, 4.96109871])"
756,"array([3.64877144, 4.99685237])"
757,"array([3.59920149, 4.50808829])"
758,"array([3.71252894, 4.46414974])"
759,"array([3.34859231, 4.41480717])"
760,"array([3.18395935, 4.27747373])"
761,"array([4.54975059, 5.67887702])"
762,"array([3.70606237, 4.87992322])"
763,"array([3.81182593, 4.9963425 ])"
764,"array([3.31109075, 4.21285206])"
765,"array([3.53894443, 4.69936571])"
766,"array([3.62833269, 4.8920444 ])"
767,"array([3.67734147, 5.03716993])"
768,"array([3.37474455, 4.67541247])"
769,"array([2.15721702, 5.17946633])"
770,"array([3.65955963, 4.4597236 ])"
771,"array([3.56105713, 4.68131726])"
772,"array([3.21398382, 4.43925431])"
773,"array([3.43473388, 4.28114309])"
774,"array([3.40294547, 4.08980431])"
775,"array([3.53312212, 4.22406538])"
776,"array([3.72600874, 4.56395283])"
777,"array([3.53394155, 4.3242226 ])"
778,"array([3.89056424, 4.96521596])"
779,"array([3.43935727, 4.65684183])"
780,"array([3.25328103, 4.87761588])"
781,"array([3.33153361, 4.72721606])"
782,"array([3.24609788, 4.51500045])"
783,"array([3.17948178, 4.78904921])"
784,"array([3.21863931, 4.3497414 ])"
785,"array([3.79379285, 4.66413353])"
786,"array([3.66091875, 4.27362191])"
787,"array([3.7588326 , 4.31649334])"
788,"array([3.74001318, 4.35284379])"
789,"array([3.79853266, 4.38097919])"
790,"array([3.42177184, 4.39477295])"
791,"array([3.36449669, 4.33771959])"
792,"array([3.58469625, 4.49114458])"
793,"array([3.25848321, 4.53336733])"
794,"array([3.7029484 , 5.00000911])"
795,"array([3.1837424 , 4.59827916])"
796,"array([3.49407609, 4.54824566])"
797,"array([3.07847365, 4.38774436])"
798,"array([1.99066829, 4.61798068])"
799,"array([1.93932405, 4.62377328])"
800,"array([2.0150896 , 4.68071694])"
801,"array([2.03327542, 4.62888293])"
802,"array([3.53907554, 4.81848959])"
803,"array([3.56547188, 4.75961896])"
804,"array([3.11972869, 4.19601854])"
805,"array([3.74160354, 4.54359266])"
806,"array([3.54079102, 5.09560118])"
807,"array([3.50929127, 5.10463405])"
808,"array([3.90309368, 4.41151305])"
809,"array([4.0561714 , 4.37223939])"
810,"array([3.70545774, 4.41406852])"
811,"array([4.02513646, 4.31734078])"
812,"array([3.41831457, 4.74422335])"
813,"array([3.30433947, 5.02839101])"
814,"array([3.28267129, 4.65277091])"
815,"array([3.50725232, 4.21227323])"
816,"array([3.49406202, 4.67674979])"
817,"array([3.84993524, 4.55574732])"
818,"array([3.74000781, 4.97394753])"
819,"array([3.59783058, 4.89883253])"
820,"array([3.63009131, 5.04634116])"
821,"array([3.35010733, 5.04731103])"
822,"array([3.2152377 , 4.19163443])"
823,"array([3.89086607, 4.59362294])"
824,"array([3.79828476, 4.92194296])"
825,"array([3.79097311, 4.6021766 ])"
826,"array([3.93943253, 4.76024237])"
827,"array([3.61935689, 4.60294244])"
828,"array([3.21619682, 4.11842226])"
829,"array([3.28077083, 4.91313267])"
830,"array([3.19488136, 4.95989486])"
831,"array([3.17330011, 5.02561171])"
832,"array([3.11273727, 5.06415531])"
833,"array([3.14045988, 4.61636456])"
834,"array([3.72998509, 4.41909478])"
835,"array([3.72639661, 4.29746577])"
836,"array([3.75610578, 4.42268274])"
837,"array([3.73894456, 4.43833797])"
838,"array([3.75062006, 4.40238065])"
839,"array([3.75143675, 4.29174619])"
840,"array([3.72483051, 4.39869671])"
841,"array([3.91529034, 4.56739252])"
842,"array([3.83802956, 4.35153765])"
843,"array([3.95688665, 4.27230259])"
844,"array([3.90171928, 3.93490902])"
845,"array([3.96157423, 3.88646193])"
846,"array([3.38575565, 5.05797888])"
847,"array([3.40073715, 5.08720011])"
848,"array([3.80313565, 4.84603317])"
849,"array([3.3207667 , 5.06017038])"
850,"array([3.66627916, 4.38173593])"
851,"array([3.03220981, 4.90180012])"
852,"array([3.30508273, 4.51099514])"
853,"array([3.26876441, 4.47323509])"
854,"array([3.20651046, 4.38015418])"
855,"array([3.5156923 , 4.34032638])"
856,"array([3.76276923, 4.54888687])"
857,"array([3.7407013 , 4.09422784])"
858,"array([3.56030423, 4.24641524])"
859,"array([3.89973276, 4.53052265])"
860,"array([3.8273778 , 4.65505816])"
861,"array([3.46467518, 4.14692557])"
862,"array([3.76134758, 4.52322126])"
863,"array([3.59248863, 4.42791776])"
864,"array([3.33060226, 4.16980381])"
865,"array([3.67039375, 4.04124432])"
866,"array([3.66833466, 4.53343876])"
867,"array([3.93259664, 4.68663086])"
868,"array([3.14958993, 4.16286993])"
869,"array([3.85455076, 4.66181375])"
870,"array([3.38742976, 4.24061123])"
871,"array([3.91554896, 4.22638789])"
872,"array([4.03790802, 3.10598238])"
873,"array([3.23028785, 4.37616321])"
874,"array([3.81651537, 4.80222224])"
875,"array([3.01260173, 4.69844685])"
876,"array([3.75954616, 4.22523099])"
877,"array([3.93543193, 3.95916006])"
878,"array([3.76553557, 4.81257494])"
879,"array([3.90378017, 4.90029671])"
880,"array([3.82434204, 4.29691   ])"
881,"array([3.92119097, 4.17853595])"
882,"array([3.97193207, 4.22468557])"
883,"array([3.50276145, 4.15911691])"
884,"array([3.79916137, 5.04947732])"
885,"array([3.65497121, 5.08641595])"
886,"array([3.8423011 , 4.63045585])"
887,"array([3.78207283, 4.29271613])"
888,"array([3.67582879, 4.65690986])"
889,"array([3.92305447, 4.8560823 ])"
890,"array([3.40501808, 4.15136398])"
891,"array([3.14859992, 6.04939512])"
892,"array([3.09417617, 6.05611293])"
893,"array([3.13952865, 5.99636457])"
894,"array([2.44788085, 5.6012818 ])"
895,"array([2.4416957 , 5.65429444])"
896,"array([2.3951933 , 5.59223058])"
897,"array([2.38913434, 5.6448628 ])"
898,"array([3.70350264, 5.07441299])"
899,"array([3.54262284, 4.34702853])"
900,"array([3.58280535, 5.05241385])"
901,"array([3.32913573, 4.13856708])"
902,"array([3.76325843, 5.07201517])"
903,"array([4.85243751, 3.88976199])"
904,"array([3.08563204, 6.00277925])"
905,"array([3.10254486, 5.11714937])"
906,"array([3.49609151, 4.47448682])"
907,"array([3.42528653, 4.71706618])"
908,"array([3.61497969, 4.80159348])"
909,"array([3.63474139, 4.78710715])"
910,"array([3.55770779, 4.85139882])"
911,"array([1.97571997, 4.66296186])"
912,"array([3.86142782, 4.89682179])"
913,"array([3.57015949, 4.1223786 ])"
914,"array([3.35153431, 4.09452332])"
915,"array([3.83788851, 4.93934816])"
916,"array([3.86293011, 4.99830367])"
917,"array([3.52120666, 4.13918191])"
918,"array([3.69444522, 4.65962678])"
919,"array([3.80639478, 4.52762702])"
920,"array([3.67715238, 4.63382708])"
921,"array([3.89606166, 4.47357378])"
922,"array([4.0478084 , 4.48898266])"
923,"array([3.80054059, 4.62487807])"
924,"array([3.60427413, 5.09345923])"
925,"array([3.27732412, 4.18541157])"
