# source, target, direction, screens, assays, database, reference, exp_direct, exp_indirect, comment
264,46,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
264,91,ad->db,"Screen_1,","Cen X Cen,",DroID;mentha;FlyBase;BioGrid;IntAct,FBrf0235788;19036801,MI:1112;MI:0397;MI:0018,MI:0113;MI:0004;MI:0096;MI:0833,FBrf0235788 is part of FlyBi data
264,1793,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct,FBrf0235788,MI:1112;MI:0397;MI:0018,None,FBrf0235788 is part of FlyBi data
264,635,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
265,1330,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
265,442,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
265,2068,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
265,12,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
266,30,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
266,267,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
266,222,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
266,52,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
268,269,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
268,266,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
268,199,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
269,214,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
269,1094,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
269,1402,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
270,271,both,"Screen_1,Screen_3,","Cen X 2u,Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
270,272,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
271,347,ad->db,"Screen_1,Screen_2,Screen_3,Screen_4,","Cen X 2u,Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
273,274,both,"Screen_1,Screen_2,Screen_4,","Cen X 2u,Cen X Cen,",BioGrid;DIP;DroID;FlyBase;IntAct;mentha,14605208;24492843;FBrf0235788,MI:0397;MI:1112;MI:0018;MI:0727,MI:0007;MI:0113;MI:0004;MI:0705,FBrf0235788 is part of FlyBi data
273,275,ad->db,"Screen_2,Screen_4,","Cen X 2u,Cen X Cen,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0397;MI:0018;MI:0727,None,None
276,277,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
278,279,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
279,116,both,"Screen_1,Screen_2,","Cen X Cen,",BioGrid;DIP;DroID;FlyBase;IntAct;mentha,22036573;14605208;FBrf0235788;15239960,MI:1112;MI:0397;MI:0018,MI:0007,FBrf0235788 is part of FlyBi data
279,1711,both,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
279,276,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;DIP;BioGrid,14605208;FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
280,281,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
280,282,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
280,9,ad->db,"Screen_3,","Cen X 2u,",BioGrid;DIP;DroID,14605208,MI:0018,None,None
280,283,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
282,852,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
282,524,both,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
284,285,ad->db,"Screen_3,","Cen X 2u,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0397;MI:0018;MI:0727,None,None
284,286,ad->db,"Screen_3,","Cen X 2u,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0397;MI:0018;MI:0727,None,None
284,287,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
284,288,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
284,289,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
284,282,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
284,290,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
285,524,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
286,1103,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
286,69,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
286,1104,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
286,1105,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
286,524,ad->db,"Screen_3,Screen_4,","Cen X 2u,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0397;MI:0018;MI:0727,None,None
286,282,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
286,1106,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
286,63,ad->db,"Screen_4,","Cen X 2u,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0397;MI:0018;MI:0727,None,None
286,1107,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
286,525,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
287,777,both,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
290,294,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
290,334,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
291,292,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
291,46,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
292,2459,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
292,1551,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
292,1669,both,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
292,419,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
292,2460,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
292,2461,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
292,2462,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
292,255,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
292,601,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
292,2463,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
292,2464,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
293,294,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
293,295,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
293,296,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
294,392,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
295,144,ad->db,"Screen_3,Screen_4,","Cen X 2u,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0018,None,None
297,102,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
297,113,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
297,193,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
297,235,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
297,86,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
297,298,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
297,238,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
299,300,ad->db,"Screen_4,","Cen X 2u,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0397;MI:0018;MI:0727,None,None
300,2064,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
300,1342,ad->db,"Screen_1,","Cen X Cen,",DroID;mentha;FlyBase;IntAct,22036573;FBrf0235788,MI:1112;MI:0397;MI:0018,MI:0007,FBrf0235788 is part of FlyBi data
301,824,both,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
301,429,both,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
304,346,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
306,307,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
306,188,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
307,1011,ad->db,"Screen_1,Screen_2,Screen_3,Screen_4,","Cen X 2u,Cen X Cen,",BioGrid;DIP;DroID;FlyBase;IntAct;mentha,FBrf0218395;22036573;14605208;FBrf0235788,MI:0397;MI:1112;MI:0018,MI:0943;MI:0007;MI:0046,FBrf0235788 is part of FlyBi data
307,1012,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
308,309,ad->db,"Screen_1,","Cen X Cen,",DroID;mentha;FlyBase;BioGrid;IntAct,FBrf0227292;25242320;22036573;FBrf0235788,MI:1112;MI:0397;MI:0018,MI:0007;MI:0004;MI:0943;MI:0046;MI:0082,FBrf0235788 is part of FlyBi data
310,91,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
311,312,both,"Screen_1,Screen_2,","Cen X Cen,",BioGrid;DIP;DroID;FlyBase;IntAct;mentha,14605208;9271433;8622696;FBrf0235788;9077443,MI:0397;MI:1112;MI:0018,MI:0413;MI:1022;MI:0833;MI:0045,FBrf0235788 is part of FlyBi data
313,314,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
313,149,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
313,315,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
313,316,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
313,317,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
318,319,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
318,81,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
320,304,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
320,321,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
320,322,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
321,269,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
321,550,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
321,853,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
321,854,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
323,324,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
325,235,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
325,326,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
325,113,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
327,225,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;BioGrid;mentha;FlyBase;IntAct,FBrf0218395;25242320;18689881;26738424;FBrf0227292;FBrf0235788;22036573,MI:0397;MI:1112;MI:0018,MI:0943;MI:0096;MI:0082;MI:0007;MI:0113;MI:0004;MI:0046,FBrf0235788 is part of FlyBi data
328,329,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
328,330,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
328,176,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
328,331,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
328,332,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
330,330,fbgn1=fbgn2,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
333,334,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
335,30,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
336,337,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
338,339,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;BioGrid;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:0397;MI:1112;MI:0018,None,FBrf0235788 is part of FlyBi data
340,341,ad->db,"Screen_1,","Cen X Cen,",BioGrid;DIP;DroID;FlyBase;IntAct;mentha,14605208;23293294;FBrf0235788,MI:0397;MI:1112;MI:0018,MI:0943;MI:0082;MI:0705;MI:0007;MI:0006;MI:0113;MI:0004,FBrf0235788 is part of FlyBi data
340,30,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,342,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,343,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,344,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
340,345,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,12,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct,FBrf0235788,MI:1112;MI:0397;MI:0018,None,FBrf0235788 is part of FlyBi data
340,228,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,46,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,346,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,127,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,91,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
340,214,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
340,347,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,348,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,131,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,73,ad->db,"Screen_1,Screen_2,","Cen X Cen,",None,None,None,None,None
340,123,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,265,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,349,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,198,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,129,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
340,350,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,69,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,351,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,352,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
340,353,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
340,354,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
340,81,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
340,355,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
340,13,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
342,30,ad->db,"Prediction,Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
342,342,fbgn1=fbgn2,"Screen_1,Screen_2,Screen_4,","Cen X 2u,Cen X Cen,",DroID;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:0397;MI:1112;MI:0018,None,FBrf0235788 is part of FlyBi data
344,94,both,"Screen_1,Screen_2,Screen_4,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
345,2255,both,"Screen_1,Screen_2,","Cen X Cen,",BioGrid;DIP;DroID;FlyBase;IntAct;mentha,FBrf0218395;23333303;25144193;14605208;29167380;22036573;18984161;FBrf0235788,MI:0397;MI:1112;MI:0114;MI:0018,MI:0007;MI:0071;MI:0943;MI:0705;MI:0410;MI:0113;MI:0004;MI:1022;MI:0046,FBrf0235788 is part of FlyBi data
347,270,both,"Screen_1,Screen_2,Screen_3,","Cen X 2u,Cen X Cen,",DroID;mentha;FlyBase;IntAct,FBrf0235788;22036573,MI:1112;MI:0397;MI:0018,MI:0007,FBrf0235788 is part of FlyBi data
347,2855,both,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
347,1223,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
349,2683,ad->db,"Screen_1,Screen_2,Screen_4,","Cen X 2u,Cen X Cen,",DroID;BioGrid;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:0397;MI:1112;MI:0018;MI:0727,None,FBrf0235788 is part of FlyBi data
350,834,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
353,362,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
353,259,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
353,265,ad->db,"Prediction,","Cen X Cen,",DroID;IntAct;mentha,-,MI:0018;MI:0397;MI:1112,None,None
353,12,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
353,864,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
353,321,ad->db,"Prediction,Screen_2,","Cen X Cen,",None,None,None,None,None
353,634,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
353,348,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
353,1588,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
353,394,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
353,636,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
353,702,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
353,1587,both,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
353,1716,ad->db,"Screen_1,","Cen X Cen,",None,None,None,None,None
353,1330,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
353,404,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
353,1717,both,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
353,372,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
353,789,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
353,1718,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
353,1719,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
353,1720,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
353,1649,ad->db,"Screen_1,Screen_2,","Cen X Cen,",None,None,None,None,None
353,437,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
353,1721,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,1722,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,131,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,1508,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,1723,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,1329,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,209,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,1724,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,405,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,1725,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,1589,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,1726,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,1110,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,138,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,214,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,1727,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
353,217,both,"Screen_2,Screen_3,","Cen X 2u,Cen X Cen,",None,None,None,None,None
356,357,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
356,358,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
356,359,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
356,360,ad->db,"Screen_3,Screen_4,","Cen X 2u,",BioGrid;DroID;FlyBase,15039455;FBrf0218395;22036573,MI:0018,MI:0943;MI:0007;MI:0046,None
