# index, _pos
475,"array([-2.61972095, -0.27096035])"
476,"array([-2.03008598,  0.25392527])"
477,"array([-1.87466578,  0.07126545])"
478,"array([-2.49641316, -1.61674206])"
479,"array([-2.29260185, -1.15295638])"
480,"array([-3.63139937, -0.28855675])"
481,"array([-3.24378335, -0.40511964])"
482,"array([-3.03757554, -1.16174613])"
483,"array([-2.60414387, -0.03843177])"
484,"array([-1.8935506 , -0.33218786])"
485,"array([-2.37525025, -1.01098048])"
486,"array([-1.97883328, -0.83312135])"
487,"array([-2.63077219, -1.47751365])"
488,"array([-1.65199313, -0.22053684])"
489,"array([-1.82097001, -0.85857586])"
490,"array([-2.38473529, -1.40217867])"
491,"array([-2.59640343, -1.70892625])"
492,"array([-2.1506547, -0.8729795])"
493,"array([-2.15031165, -0.64911023])"
494,"array([-2.72213694, -1.24853211])"
495,"array([-2.74278995, -0.25186464])"
496,"array([-3.53951418, -0.63423137])"
497,"array([-3.7498724 , -0.50626883])"
498,"array([-3.79525588, -0.62111831])"
499,"array([-2.9623531 , -0.16606133])"
500,"array([-2.887037  , -0.14752176])"
501,"array([-2.86672995,  0.13136978])"
502,"array([-2.94412903,  0.05827089])"
503,"array([-2.86000804, -0.07700909])"
504,"array([-2.24176778, -0.82133635])"
505,"array([-2.75270313, -0.78591248])"
506,"array([-2.74029736, -1.16217632])"
507,"array([-3.11636585, -1.27197119])"
508,"array([-3.53462473, -1.26325089])"
509,"array([-2.49897898, -0.06222115])"
510,"array([-1.72709702,  0.13941337])"
511,"array([-2.20554156, -0.40260424])"
512,"array([-2.06050443, -0.64819574])"
513,"array([-2.96220838, -0.0764445 ])"
514,"array([-2.81001834, -0.14083833])"
515,"array([-3.10670185e+00, -6.52512986e-04])"
516,"array([-3.13839977,  0.1265511 ])"
517,"array([-1.8639308 , -0.52700884])"
518,"array([-2.76904901, -0.68534765])"
519,"array([-1.91920593,  0.00844621])"
520,"array([-0.19740883,  2.80125796])"
521,"array([-0.13384508,  2.67104493])"
522,"array([-0.28628468,  2.87843945])"
523,"array([-0.37549365,  2.76510566])"
524,"array([-2.29888378, -1.47208254])"
525,"array([-2.46531273, -0.29890702])"
526,"array([-1.76276823, -0.35708102])"
527,"array([-3.55715169, -0.79071678])"
528,"array([-3.77915344, -0.75384727])"
529,"array([-3.81695404, -0.85703843])"
530,"array([-3.10644062, -0.76186143])"
531,"array([-1.57044494, -0.5591127 ])"
532,"array([-1.93491207, -1.0851833 ])"
533,"array([-2.29731976, -1.83065549])"
534,"array([-2.69860354, -1.12398573])"
535,"array([-1.52959099, -0.36957852])"
536,"array([-1.89454334, -0.11803847])"
537,"array([-1.76665904,  0.60842126])"
538,"array([-1.7794902 ,  0.71860914])"
539,"array([-1.86992073,  0.67713703])"
540,"array([-1.68266617,  0.67855522])"
541,"array([-2.84203666, -0.84688008])"
542,"array([-3.14674225, -0.24468915])"
543,"array([-1.61990787, -1.03346867])"
544,"array([-2.18886778, -0.99477997])"
545,"array([-2.87611218, -0.72073267])"
546,"array([-2.06868999, -0.44599737])"
547,"array([-2.01416618, -1.00112858])"
548,"array([-1.58881572, -2.04682818])"
549,"array([-2.12023658, -0.45420335])"
550,"array([-3.48864615, -0.50692158])"
551,"array([-2.42971362, -1.51209399])"
552,"array([-2.55712039, -1.39136414])"
553,"array([-2.51097675, -1.53045796])"
554,"array([-2.75843967, -1.06173653])"
555,"array([-3.18147782, -1.18886091])"
