# index, name, _pos
957,NGR_c37000,"array([5.50312913, 4.73231962])"
958,NGR_c25980,"array([5.81464211, 4.26744127])"
959,NGR_c37030,"array([6.00786013, 4.5059038 ])"
960,NGR_c26160,"array([-0.34634392,  5.12753474])"
961,NGR_c26170,"array([-0.56283374,  5.12128228])"
962,NGR_c26180,"array([-0.43222758,  5.30476163])"
963,NGR_c26190,"array([-0.6418622 ,  5.33708022])"
964,NGR_c26150,"array([-0.76994313,  5.19910795])"
965,NGR_c26100,"array([-0.5069125 ,  4.78609825])"
966,NGR_c26110,"array([-0.75783955,  4.83718047])"
967,NGR_c26230,"array([1.50075626, 7.16390597])"
968,NGR_c31550,"array([1.64332108, 7.01733389])"
969,NGR_c26270,"array([ 0.56233814, 12.05182467])"
970,NGR_c02660,"array([10.89581812,  7.25134183])"
971,NGR_c02680,"array([10.93351044,  6.92533585])"
972,NGR_c02690,"array([9.97686795, 4.31811182])"
973,NGR_c28210,"array([10.15874583,  4.60907469])"
974,NGR_c02890,"array([9.81006853, 4.6186038 ])"
975,NGR_c36130,"array([1.36758953, 5.67100389])"
976,NGR_c34040,"array([ 0.86237658, 10.89654194])"
977,NGR_c27230,"array([ 3.48824363, 12.89253432])"
978,NGR_c35830,"array([ 2.54381327, 13.11082784])"
979,NGR_c28370,"array([10.95512197, 15.26610106])"
980,NGR_c28750,"array([10.29269334, 15.40287372])"
981,NGR_c27580,"array([-0.4822278 , -1.53163209])"
982,NGR_c28760,"array([-0.15155072, -0.90809599])"
983,NGR_c27700,"array([1.58598721, 9.56505777])"
984,NGR_c08990,"array([-0.03775204, 11.44991018])"
985,NGR_c27890,"array([4.49429031, 6.45353407])"
986,NGR_c28000,"array([ 0.91870404, 11.34355379])"
987,NGR_c28310,"array([ 1.55096666, 13.10011548])"
988,NGR_c28500,"array([ 0.79847591, 21.09720651])"
989,NGR_c31840,"array([ 1.12876587, 21.25255482])"
990,NGR_c06180,"array([4.40758633, 6.14682548])"
991,NGR_c28970,"array([3.8539885 , 6.56121021])"
992,NGR_c09900,"array([3.72372501, 6.02009139])"
993,NGR_c28950,"array([3.92836506, 6.27347596])"
994,NGR_c04350,"array([2.43106599, 7.51295298])"
995,NGR_c29410,"array([-11.35145978,   6.60768422])"
996,NGR_c29430,"array([-11.02431403,   6.5009711 ])"
997,NGR_c29420,"array([-11.26975822,   6.26609153])"
998,NGR_c33380,"array([ 0.43102056, 11.65454417])"
999,NGR_c29780,"array([-5.53837894, 15.89835666])"
1000,NGR_c29820,"array([-6.3115146 , 15.47795199])"
1001,NGR_c29760,"array([-5.83601161, 14.55696924])"
1002,NGR_c29770,"array([-6.19032033, 14.9931272 ])"
1003,NGR_c29810,"array([-4.95114598, 15.74020295])"
1004,NGR_c29840,"array([-8.9374601 ,  2.91201573])"
1005,NGR_c29850,"array([-9.27560798,  2.82860671])"
1006,NGR_c29860,"array([-9.18065461,  3.16059188])"
1007,NGR_c29950,"array([-0.40924065, 12.92887773])"
1008,NGR_c29980,"array([-0.34518828, 12.02507571])"
1009,NGR_c30160,"array([-3.77297176, 11.96988875])"
1010,NGR_c07000,"array([-4.02687008, 11.92844854])"
1011,NGR_c06990,"array([-3.33267366, 11.50287635])"
1012,NGR_c35990,"array([-2.69181202,  5.92011773])"
1013,NGR_c36990,"array([-2.76111681,  6.20025806])"
1014,NGR_c09530,"array([-2.21961436, 12.10515607])"
1015,NGR_c05940,"array([-1.35284766,  8.78770689])"
1016,NGR_c30950,"array([ 7.56390097, 15.91913781])"
1017,NGR_c30970,"array([ 7.14438234, 15.85894695])"
1018,NGR_c30960,"array([ 7.33329308, 16.0423333 ])"
1019,NGR_c30980,"array([ 7.26181746, 15.62653183])"
1020,NGR_c31000,"array([ 7.51907479, 15.6623779 ])"
1021,NGR_c31020,"array([-7.46377315,  3.75460462])"
1022,NGR_c31040,"array([-7.47931805,  3.45415498])"
1023,NGR_c31030,"array([-7.78581066,  3.47758216])"
1024,NGR_c31050,"array([-7.7643589 ,  3.77680071])"
1025,NGR_c32020,"array([ 3.84456381, 11.35978442])"
1026,NGR_c09670,"array([ 3.78240175, 11.51599297])"
1027,NGR_c31110,"array([ 3.60459034, 11.55999358])"
1028,NGR_c03140,"array([-4.78313924, 17.99804215])"
1029,NGR_c31630,"array([2.97043212, 6.86504625])"
1030,NGR_c09060,"array([3.37690076, 6.14815849])"
1031,NGR_c09360,"array([ 4.31865303, 11.80008433])"
1032,NGR_c32110,"array([-2.83979553, 13.43799315])"
1033,NGR_c32350,"array([7.74245765, 0.19677225])"
1034,NGR_c32370,"array([8.06234398, 0.06436127])"
1035,NGR_c32360,"array([ 7.79026066, -0.14344914])"
1036,NGR_c32610,"array([8.90885645, 3.6284504 ])"
1037,NGR_c32620,"array([8.55950202, 3.58545484])"
1038,NGR_c32630,"array([8.69715866, 3.91116683])"
1039,NGR_c06040,"array([0.45816998, 5.85993288])"
1040,NGR_c05330,"array([-4.26616157, -0.9064859 ])"
1041,NGR_c32830,"array([10.68860253,  3.25599043])"
1042,NGR_c32840,"array([11.03360113,  3.29309148])"
1043,NGR_c32850,"array([10.83153596,  3.57368911])"
1044,NGR_c07280,"array([0.84772497, 6.36037936])"
1045,NGR_c35540,"array([0.43729634, 6.56908824])"
1046,NGR_c36290,"array([0.65919622, 6.50947825])"
1047,NGR_c34940,"array([0.40263169, 6.32655814])"
1048,NGR_c00050,"array([0.72092511, 6.76209931])"
1049,NGR_c03280,"array([ 5.82537759, -1.88643224])"
1050,NGR_c03300,"array([ 5.43774845, -1.70993217])"
1051,NGR_c03310,"array([ 5.53898862, -1.99181627])"
1052,NGR_c03290,"array([ 5.72237715, -1.60326844])"
1053,NGR_c04530,"array([-3.95918058, 15.92588017])"
1054,NGR_c33720,"array([2.29663637, 6.07141336])"
1055,NGR_c33920,"array([10.17312581,  1.70520821])"
1056,NGR_c33930,"array([10.42692584,  1.94147737])"
1057,NGR_c34050,"array([-0.31993465, -3.02477071])"
1058,NGR_c34070,"array([-0.66705645, -3.08950609])"
1059,NGR_c34140,"array([-1.54123008, -2.28137124])"
1060,NGR_c34150,"array([-1.7804032 , -2.53541019])"
1061,NGR_c34410,"array([2.02148731, 9.27807464])"
1062,NGR_c03460,"array([ 8.85292167, 16.45878561])"
1063,NGR_c03480,"array([ 9.11355642, 16.46668038])"
1064,NGR_c03490,"array([ 8.96887415, 16.86370142])"
1065,NGR_c03500,"array([ 9.18435706, 16.71755946])"
1066,NGR_c03470,"array([ 8.76313839, 16.70342731])"
1067,NGR_c35510,"array([3.17584869, 0.43045449])"
1068,NGR_c36270,"array([ 9.30950743, 12.80510803])"
1069,NGR_c36280,"array([ 9.42455927, 13.13554294])"
1070,NGR_c36360,"array([0.76056397, 0.08702498])"
1071,NGR_c04980,"array([ 0.42758681, -0.00308605])"
1072,NGR_c36780,"array([ 1.98869556, -3.20633017])"
1073,NGR_c36810,"array([ 2.23264416, -3.01775681])"
1074,NGR_c36800,"array([ 2.0427324 , -2.78335573])"
1075,NGR_c36790,"array([ 1.80109008, -2.97193694])"
1076,NGR_c03720,"array([4.12744056, 9.4252744 ])"
1077,NGR_c09370,"array([4.22241526, 9.64984413])"
1078,NGR_c04080,"array([7.57258605, 2.80257438])"
1079,NGR_c09450,"array([7.79353073, 2.54545817])"
1080,NGR_c04360,"array([3.27979643, 7.22062547])"
1081,NGR_c04790,"array([-3.33996426, -2.00802932])"
1082,NGR_c04630,"array([ 0.41747247, -2.22051747])"
1083,NGR_c04670,"array([ 0.47795576, -1.87106067])"
1084,NGR_c04740,"array([ 1.09420601, 10.09246701])"
1085,NGR_c09810,"array([-3.07187008, -2.28774634])"
1086,NGR_c05060,"array([-6.64249343,  2.1921665 ])"
1087,NGR_c05050,"array([-6.42056026,  1.93581658])"
1088,NGR_c09590,"array([3.99357694, 8.9190707 ])"
1089,NGR_c06520,"array([ 1.43890128, -1.414279  ])"
1090,NGR_c06530,"array([ 1.76372146, -1.53530013])"
1091,NGR_c06540,"array([ 1.49834558, -1.75687118])"
1092,NGR_c07010,"array([-3.95943628, 11.61476253])"
1093,NGR_c08490,"array([ 1.71895434, 10.18483712])"
1094,NGR_c09850,"array([-9.6152797 ,  7.77522197])"
1095,NGR_c09860,"array([-9.93193562,  7.89059608])"
